admission_number,first_name,last_name,email
52172,Joseph,Kariuki,joseph.kariuki52172@academy.ac.ke
52173,Michael,Odhiambo,michael.odhiambo52173@students.ac.ke
52174,Beatrice,Wairimu,beatrice.wairimu52174@college.ac.ke
52175,Paul,Mwangi,paul.mwangi52175@students.ac.ke
52176,Carol,Nzomo,carol.nzomo52176@school.ac.ke
52177,Edith,Hassan,edith.hassan52177@students.ac.ke
52178,Irene,Omondi,irene.omondi52178@college.ac.ke
52179,Samuel,Maina,samuel.maina52179@students.ac.ke
52180,Lydia,Bett,lydia.bett52180@college.ac.ke
52181,Lydia,Musyoka,lydia.musyoka52181@school.ac.ke
52182,Moses,Mumo,moses.mumo52182@uni.ac.ke
52183,Daniel,Ibrahim,daniel.ibrahim52183@uni.ac.ke
52184,Samuel,Ogolla,samuel.ogolla52184@college.ac.ke
52185,William,Nduku,william.nduku52185@students.ac.ke
52186,Victor,Nduku,victor.nduku52186@students.ac.ke
52187,Peter,Koech,peter.koech52187@academy.ac.ke
52188,Betty,Achieng,betty.achieng52188@school.ac.ke
52189,Esther,Kamau,esther.kamau52189@students.ac.ke
52190,Francis,Okello,francis.okello52190@academy.ac.ke
52191,Beatrice,Waweru,beatrice.waweru52191@school.ac.ke
52192,Joyce,Ngetich,joyce.ngetich52192@college.ac.ke
52193,Julian,Kariuki,julian.kariuki52193@uni.ac.ke
52194,Carol,Maina,carol.maina52194@uni.ac.ke
52195,Noah,Kimani,noah.kimani52195@school.ac.ke
52196,Lydia,Ogolla,lydia.ogolla52196@academy.ac.ke
52197,Julian,Omondi,julian.omondi52197@students.ac.ke
52198,Daniel,Mbatha,daniel.mbatha52198@uni.ac.ke
52199,Carol,Chebet,carol.chebet52199@school.ac.ke
52200,Ivan,Omar,ivan.omar52200@academy.ac.ke
52201,Irene,Abdi,irene.abdi52201@uni.ac.ke
52202,Daniel,Nduku,daniel.nduku52202@school.ac.ke
52203,Kenneth,Awuor,kenneth.awuor52203@students.ac.ke
52204,Douglas,Mutai,douglas.mutai52204@academy.ac.ke
52205,Thomas,Omondi,thomas.omondi52205@school.ac.ke
52206,Joyce,Rotich,joyce.rotich52206@uni.ac.ke
52207,Gladys,Mwangi,gladys.mwangi52207@college.ac.ke
52208,Harriet,Musyoka,harriet.musyoka52208@students.ac.ke
52209,Grace,Nduku,grace.nduku52209@academy.ac.ke
52210,Hope,Mwenda,hope.mwenda52210@students.ac.ke
52211,Frances,Hassan,frances.hassan52211@students.ac.ke
52212,Beatrice,Njoki,beatrice.njoki52212@school.ac.ke
52213,Frances,Nzomo,frances.nzomo52213@academy.ac.ke
52214,Paul,Yusuf,paul.yusuf52214@college.ac.ke
52215,Joy,Mbatha,joy.mbatha52215@academy.ac.ke
52216,Frances,Mutua,frances.mutua52216@college.ac.ke
52217,Philip,Omar,philip.omar52217@students.ac.ke
52218,Beatrice,Kiptoo,beatrice.kiptoo52218@students.ac.ke
52219,Ivan,Owino,ivan.owino52219@college.ac.ke
52220,James,Kiprotich,james.kiprotich52220@college.ac.ke
52221,Catherine,Muturi,catherine.muturi52221@college.ac.ke
52222,Daniel,Koech,daniel.koech52222@academy.ac.ke
52223,Hope,Achieng,hope.achieng52223@college.ac.ke
52224,Peter,Wairimu,peter.wairimu52224@college.ac.ke
52225,Janet,Musyoka,janet.musyoka52225@college.ac.ke
52226,Joyce,Nzomo,joyce.nzomo52226@students.ac.ke
52227,Agnes,Mwenda,agnes.mwenda52227@college.ac.ke
52228,John,Kimani,john.kimani52228@students.ac.ke
52229,Florence,Okello,florence.okello52229@students.ac.ke
52230,Henry,Nduku,henry.nduku52230@college.ac.ke
52231,Hannah,Omondi,hannah.omondi52231@academy.ac.ke
52232,James,Juma,james.juma52232@academy.ac.ke
52233,Naomi,Wairimu,naomi.wairimu52233@students.ac.ke
52234,Simon,Abdi,simon.abdi52234@college.ac.ke
52235,Ivan,Gichuki,ivan.gichuki52235@uni.ac.ke
52236,Harriet,Njoki,harriet.njoki52236@school.ac.ke
52237,Joyce,Kamau,joyce.kamau52237@uni.ac.ke
52238,Carol,Farah,carol.farah52238@college.ac.ke
52239,Florence,Ogolla,florence.ogolla52239@college.ac.ke
52240,Frances,Kinyua,frances.kinyua52240@students.ac.ke
52241,Jacob,Kasyoka,jacob.kasyoka52241@college.ac.ke
52242,Edith,Mbatha,edith.mbatha52242@school.ac.ke
52243,Kenneth,Muturi,kenneth.muturi52243@students.ac.ke
52244,Harriet,Okello,harriet.okello52244@academy.ac.ke
52245,Simon,Kasyoka,simon.kasyoka52245@uni.ac.ke
52246,Brian,Musyoka,brian.musyoka52246@school.ac.ke
52247,Joyce,Khalid,joyce.khalid52247@school.ac.ke
52248,Julian,Kiprotich,julian.kiprotich52248@students.ac.ke
52249,Joseph,Gathoni,joseph.gathoni52249@students.ac.ke
52250,Gloria,Khalid,gloria.khalid52250@uni.ac.ke
52251,Gladys,Waweru,gladys.waweru52251@students.ac.ke
52252,Agnes,Awuor,agnes.awuor52252@academy.ac.ke
52253,Alice,Mutisya,alice.mutisya52253@school.ac.ke
52254,Peter,Okello,peter.okello52254@academy.ac.ke
52255,Daniel,Nduku,daniel.nduku52255@school.ac.ke
52256,Irene,Mutisya,irene.mutisya52256@students.ac.ke
52257,Irene,Mutua,irene.mutua52257@school.ac.ke
52258,Joyce,Odhiambo,joyce.odhiambo52258@uni.ac.ke
52259,Edith,Chebet,edith.chebet52259@school.ac.ke
52260,Gladys,Kimani,gladys.kimani52260@school.ac.ke
52261,Bernard,Akumu,bernard.akumu52261@academy.ac.ke
52262,Gordon,Kinyua,gordon.kinyua52262@school.ac.ke
52263,Harriet,Khalid,harriet.khalid52263@school.ac.ke
52264,Samuel,Njoroge,samuel.njoroge52264@uni.ac.ke
52265,Hope,Njoki,hope.njoki52265@school.ac.ke
52266,Gloria,Waweru,gloria.waweru52266@uni.ac.ke
52267,Adrian,Kiprotich,adrian.kiprotich52267@college.ac.ke
52268,Oscar,Odhiambo,oscar.odhiambo52268@academy.ac.ke
52269,Edwin,Ochieng,edwin.ochieng52269@college.ac.ke
52270,Naomi,Ochieng,naomi.ochieng52270@college.ac.ke
52271,Joyce,Kiprotich,joyce.kiprotich52271@school.ac.ke
52272,James,Kyalo,james.kyalo52272@college.ac.ke
52273,Brian,Omar,brian.omar52273@college.ac.ke
52274,Carol,Njuguna,carol.njuguna52274@uni.ac.ke
52275,Philip,Kamau,philip.kamau52275@school.ac.ke
52276,Lydia,Mutua,lydia.mutua52276@college.ac.ke
52277,Harriet,Gitonga,harriet.gitonga52277@college.ac.ke
52278,Julian,Gathoni,julian.gathoni52278@uni.ac.ke
52279,Simon,Maina,simon.maina52279@uni.ac.ke
52280,Helen,Nzomo,helen.nzomo52280@school.ac.ke
52281,Dennis,Musa,dennis.musa52281@uni.ac.ke
52282,Thomas,Gitau,thomas.gitau52282@school.ac.ke
52283,Carol,Njuguna,carol.njuguna52283@uni.ac.ke
52284,Irene,Kimani,irene.kimani52284@school.ac.ke
52285,Gloria,Mwangi,gloria.mwangi52285@college.ac.ke
52286,Henry,Owino,henry.owino52286@uni.ac.ke
52287,Alice,Hassan,alice.hassan52287@college.ac.ke
52288,Hope,Ibrahim,hope.ibrahim52288@students.ac.ke
52289,Betty,Wanjiku,betty.wanjiku52289@uni.ac.ke
52290,Betty,Yusuf,betty.yusuf52290@college.ac.ke
52291,Diana,Nduku,diana.nduku52291@uni.ac.ke
52292,Charles,Odhiambo,charles.odhiambo52292@uni.ac.ke
52293,Ruth,Kiptoo,ruth.kiptoo52293@uni.ac.ke
52294,Gloria,Awuor,gloria.awuor52294@college.ac.ke
52295,Dennis,Adhiambo,dennis.adhiambo52295@academy.ac.ke
52296,Joseph,Okello,joseph.okello52296@academy.ac.ke
52297,Eleanor,Mutisya,eleanor.mutisya52297@academy.ac.ke
52298,Samuel,Wanjiku,samuel.wanjiku52298@college.ac.ke
52299,Naomi,Mutisya,naomi.mutisya52299@uni.ac.ke
52300,Philip,Mutai,philip.mutai52300@school.ac.ke
52301,Agnes,Gathoni,agnes.gathoni52301@uni.ac.ke
52302,Moses,Kiprotich,moses.kiprotich52302@college.ac.ke
52303,Joseph,Okello,joseph.okello52303@uni.ac.ke
52304,Charles,Owino,charles.owino52304@students.ac.ke
52305,Diana,Kiprotich,diana.kiprotich52305@school.ac.ke
52306,Francis,Musyoka,francis.musyoka52306@uni.ac.ke
52307,Frances,Kasyoka,frances.kasyoka52307@academy.ac.ke
52308,Victor,Nduku,victor.nduku52308@academy.ac.ke
52309,Lydia,Onyango,lydia.onyango52309@uni.ac.ke
52310,Lydia,Mutua,lydia.mutua52310@uni.ac.ke
52311,Joyce,Kiprotich,joyce.kiprotich52311@students.ac.ke
52312,Michael,Mwangi,michael.mwangi52312@students.ac.ke
52313,Oscar,Waweru,oscar.waweru52313@academy.ac.ke
52314,Harriet,Omar,harriet.omar52314@students.ac.ke
52315,Edwin,Otieno,edwin.otieno52315@uni.ac.ke
52316,Helen,Okello,helen.okello52316@academy.ac.ke
52317,Harriet,Mumo,harriet.mumo52317@school.ac.ke
52318,Daniel,Kimani,daniel.kimani52318@academy.ac.ke
52319,Thomas,Mwenda,thomas.mwenda52319@school.ac.ke
52320,Bernard,Kamau,bernard.kamau52320@school.ac.ke
52321,Dennis,Chebet,dennis.chebet52321@college.ac.ke
52322,Kenneth,Gitonga,kenneth.gitonga52322@uni.ac.ke
52323,Eric,Mutisya,eric.mutisya52323@school.ac.ke
52324,Daniel,Kiptoo,daniel.kiptoo52324@uni.ac.ke
52325,Hannah,Ogolla,hannah.ogolla52325@academy.ac.ke
52326,Diana,Achieng,diana.achieng52326@students.ac.ke
52327,Lydia,Abdi,lydia.abdi52327@academy.ac.ke
52328,Gladys,Kiptoo,gladys.kiptoo52328@college.ac.ke
52329,Isaac,Maina,isaac.maina52329@school.ac.ke
52330,Faith,Awuor,faith.awuor52330@students.ac.ke
52331,Carol,Mutai,carol.mutai52331@school.ac.ke
52332,Eleanor,Yusuf,eleanor.yusuf52332@uni.ac.ke
52333,Eleanor,Mutua,eleanor.mutua52333@college.ac.ke
52334,Beatrice,Owino,beatrice.owino52334@college.ac.ke
52335,Samuel,Maina,samuel.maina52335@school.ac.ke
52336,Paul,Musa,paul.musa52336@school.ac.ke
52337,Victor,Nduku,victor.nduku52337@college.ac.ke
52338,Joyce,Wairimu,joyce.wairimu52338@college.ac.ke
52339,David,Chebet,david.chebet52339@uni.ac.ke
52340,Moses,Ochieng,moses.ochieng52340@uni.ac.ke
52341,Edwin,Njoroge,edwin.njoroge52341@uni.ac.ke
52342,James,Hassan,james.hassan52342@academy.ac.ke
52343,Joy,Kamau,joy.kamau52343@students.ac.ke
52344,Samuel,Juma,samuel.juma52344@students.ac.ke
52345,Oscar,Kinyua,oscar.kinyua52345@students.ac.ke
52346,Daniel,Abdi,daniel.abdi52346@uni.ac.ke
52347,Frances,Okello,frances.okello52347@students.ac.ke
52348,Irene,Achieng,irene.achieng52348@academy.ac.ke
52349,Adrian,Mutisya,adrian.mutisya52349@college.ac.ke
52350,Gladys,Achieng,gladys.achieng52350@students.ac.ke
52351,Carol,Rotich,carol.rotich52351@students.ac.ke
52352,Raymond,Mutua,raymond.mutua52352@school.ac.ke
52353,Simon,Musa,simon.musa52353@academy.ac.ke
52354,Eric,Wairimu,eric.wairimu52354@students.ac.ke
52355,James,Juma,james.juma52355@school.ac.ke
52356,Francis,Gichuki,francis.gichuki52356@college.ac.ke
52357,Isaac,Mutua,isaac.mutua52357@students.ac.ke
52358,James,Njoki,james.njoki52358@academy.ac.ke
52359,Philip,Otieno,philip.otieno52359@uni.ac.ke
52360,Dorothy,Okello,dorothy.okello52360@college.ac.ke
52361,Paul,Lagat,paul.lagat52361@academy.ac.ke
52362,Agnes,Rotich,agnes.rotich52362@college.ac.ke
52363,Charles,Lagat,charles.lagat52363@students.ac.ke
52364,Esther,Kasyoka,esther.kasyoka52364@academy.ac.ke
52365,Eleanor,Maina,eleanor.maina52365@academy.ac.ke
52366,Julian,Wairimu,julian.wairimu52366@academy.ac.ke
52367,Faith,Ochieng,faith.ochieng52367@college.ac.ke
52368,Irene,Chebet,irene.chebet52368@academy.ac.ke
52369,Peter,Onyango,peter.onyango52369@college.ac.ke
52370,Bernard,Gitau,bernard.gitau52370@school.ac.ke
52371,Agnes,Awuor,agnes.awuor52371@school.ac.ke
52372,Victor,Mutisya,victor.mutisya52372@school.ac.ke
52373,Lewis,Muturi,lewis.muturi52373@academy.ac.ke
52374,Grace,Ogolla,grace.ogolla52374@students.ac.ke
52375,Paul,Kariuki,paul.kariuki52375@academy.ac.ke
52376,Janet,Waweru,janet.waweru52376@college.ac.ke
52377,William,Mwenda,william.mwenda52377@college.ac.ke
52378,Ivan,Koech,ivan.koech52378@students.ac.ke
52379,Daniel,Njoroge,daniel.njoroge52379@uni.ac.ke
52380,Grace,Njoroge,grace.njoroge52380@academy.ac.ke
52381,Diana,Abdi,diana.abdi52381@students.ac.ke
52382,Beatrice,Waweru,beatrice.waweru52382@college.ac.ke
52383,Adrian,Ochieng,adrian.ochieng52383@college.ac.ke
52384,Faith,Juma,faith.juma52384@uni.ac.ke
52385,Lydia,Ruto,lydia.ruto52385@uni.ac.ke
52386,Dennis,Maina,dennis.maina52386@college.ac.ke
52387,Joyce,Farah,joyce.farah52387@school.ac.ke
52388,Lewis,Wairimu,lewis.wairimu52388@college.ac.ke
52389,Janet,Kariuki,janet.kariuki52389@college.ac.ke
52390,Gladys,Mumo,gladys.mumo52390@school.ac.ke
52391,Kevin,Omar,kevin.omar52391@uni.ac.ke
52392,Julian,Ahmed,julian.ahmed52392@students.ac.ke
52393,Frances,Bett,frances.bett52393@college.ac.ke
52394,Adrian,Otieno,adrian.otieno52394@school.ac.ke
52395,Faith,Ogolla,faith.ogolla52395@uni.ac.ke
52396,Brian,Kyalo,brian.kyalo52396@students.ac.ke
52397,Brian,Juma,brian.juma52397@students.ac.ke
52398,Victor,Onyango,victor.onyango52398@college.ac.ke
52399,Betty,Kyalo,betty.kyalo52399@academy.ac.ke
52400,Isaac,Mwenda,isaac.mwenda52400@school.ac.ke
52401,Irene,Gichuki,irene.gichuki52401@school.ac.ke
52402,Eric,Adhiambo,eric.adhiambo52402@uni.ac.ke
52403,Helen,Mutisya,helen.mutisya52403@students.ac.ke
52404,Paul,Omondi,paul.omondi52404@academy.ac.ke
52405,Charles,Gathoni,charles.gathoni52405@uni.ac.ke
52406,Helen,Mbatha,helen.mbatha52406@students.ac.ke
52407,Joseph,Ogolla,joseph.ogolla52407@college.ac.ke
52408,Joy,Kiptoo,joy.kiptoo52408@college.ac.ke
52409,Charles,Muturi,charles.muturi52409@students.ac.ke
52410,Thomas,Akumu,thomas.akumu52410@school.ac.ke
52411,Harold,Akumu,harold.akumu52411@uni.ac.ke
52412,Joy,Gitonga,joy.gitonga52412@college.ac.ke
52413,Henry,Mwenda,henry.mwenda52413@uni.ac.ke
52414,George,Wairimu,george.wairimu52414@students.ac.ke
52415,Catherine,Khalid,catherine.khalid52415@students.ac.ke
52416,James,Akumu,james.akumu52416@academy.ac.ke
52417,Hannah,Njuguna,hannah.njuguna52417@school.ac.ke
52418,Daniel,Hassan,daniel.hassan52418@uni.ac.ke
52419,Edith,Wairimu,edith.wairimu52419@uni.ac.ke
52420,Francis,Gathoni,francis.gathoni52420@school.ac.ke
52421,Douglas,Hassan,douglas.hassan52421@students.ac.ke
52422,Julian,Juma,julian.juma52422@school.ac.ke
52423,Irene,Achieng,irene.achieng52423@school.ac.ke
52424,Grace,Kasyoka,grace.kasyoka52424@school.ac.ke
52425,Janet,Kyalo,janet.kyalo52425@school.ac.ke
52426,Harold,Rotich,harold.rotich52426@school.ac.ke
52427,Noah,Omar,noah.omar52427@students.ac.ke
52428,Robert,Mbatha,robert.mbatha52428@students.ac.ke
52429,Irene,Kiptoo,irene.kiptoo52429@uni.ac.ke
52430,Thomas,Okello,thomas.okello52430@uni.ac.ke
52431,Harold,Ibrahim,harold.ibrahim52431@school.ac.ke
52432,Kenneth,Abdi,kenneth.abdi52432@students.ac.ke
52433,Frances,Hassan,frances.hassan52433@students.ac.ke
52434,Faith,Ahmed,faith.ahmed52434@academy.ac.ke
52435,Harriet,Juma,harriet.juma52435@students.ac.ke
52436,Janet,Kiptoo,janet.kiptoo52436@college.ac.ke
52437,George,Adhiambo,george.adhiambo52437@school.ac.ke
52438,Samuel,Mbatha,samuel.mbatha52438@uni.ac.ke
52439,Hannah,Gitau,hannah.gitau52439@college.ac.ke
52440,Faith,Koech,faith.koech52440@academy.ac.ke
52441,Lewis,Juma,lewis.juma52441@school.ac.ke
52442,Samuel,Achieng,samuel.achieng52442@students.ac.ke
52443,Adrian,Ibrahim,adrian.ibrahim52443@uni.ac.ke
52444,Edith,Musyoka,edith.musyoka52444@college.ac.ke
52445,Gordon,Mutua,gordon.mutua52445@uni.ac.ke
52446,Carol,Yusuf,carol.yusuf52446@school.ac.ke
52447,Dorothy,Khalid,dorothy.khalid52447@academy.ac.ke
52448,Harold,Achieng,harold.achieng52448@school.ac.ke
52449,Florence,Wanjiku,florence.wanjiku52449@college.ac.ke
52450,Harriet,Nduku,harriet.nduku52450@academy.ac.ke
52451,Henry,Khalid,henry.khalid52451@students.ac.ke
52452,Irene,Akumu,irene.akumu52452@uni.ac.ke
52453,Lydia,Mwenda,lydia.mwenda52453@academy.ac.ke
52454,Janet,Maina,janet.maina52454@college.ac.ke
52455,Joyce,Waweru,joyce.waweru52455@school.ac.ke
52456,Gordon,Musa,gordon.musa52456@academy.ac.ke
52457,Isaac,Wanjiku,isaac.wanjiku52457@students.ac.ke
52458,Paul,Njoroge,paul.njoroge52458@school.ac.ke
52459,Charles,Ogolla,charles.ogolla52459@college.ac.ke
52460,Irene,Kiptoo,irene.kiptoo52460@students.ac.ke
52461,Betty,Odhiambo,betty.odhiambo52461@academy.ac.ke
52462,Oscar,Mumo,oscar.mumo52462@academy.ac.ke
52463,Edwin,Owino,edwin.owino52463@academy.ac.ke
52464,Frances,Wanjiku,frances.wanjiku52464@uni.ac.ke
52465,James,Gitonga,james.gitonga52465@school.ac.ke
52466,Joy,Muturi,joy.muturi52466@academy.ac.ke
52467,John,Waweru,john.waweru52467@academy.ac.ke
52468,Jacob,Akumu,jacob.akumu52468@school.ac.ke
52469,Isaac,Gitonga,isaac.gitonga52469@college.ac.ke
52470,John,Ruto,john.ruto52470@uni.ac.ke
52471,Kevin,Gathoni,kevin.gathoni52471@college.ac.ke
52472,Kenneth,Juma,kenneth.juma52472@school.ac.ke
52473,James,Kamau,james.kamau52473@school.ac.ke
52474,Harold,Kimani,harold.kimani52474@college.ac.ke
52475,Isaac,Nzomo,isaac.nzomo52475@academy.ac.ke
52476,Michael,Adhiambo,michael.adhiambo52476@college.ac.ke
52477,Gordon,Mutua,gordon.mutua52477@academy.ac.ke
52478,Hope,Musyoka,hope.musyoka52478@academy.ac.ke
52479,Noah,Nduku,noah.nduku52479@students.ac.ke
52480,John,Gathoni,john.gathoni52480@uni.ac.ke
52481,Harold,Bett,harold.bett52481@academy.ac.ke
52482,Thomas,Kimani,thomas.kimani52482@college.ac.ke
52483,Joseph,Akumu,joseph.akumu52483@students.ac.ke
52484,Lydia,Wanjiku,lydia.wanjiku52484@students.ac.ke
52485,Kenneth,Okello,kenneth.okello52485@academy.ac.ke
52486,Agnes,Koech,agnes.koech52486@school.ac.ke
52487,Brian,Lagat,brian.lagat52487@academy.ac.ke
52488,Diana,Kasyoka,diana.kasyoka52488@college.ac.ke
52489,Gloria,Lagat,gloria.lagat52489@college.ac.ke
52490,Samuel,Awuor,samuel.awuor52490@school.ac.ke
52491,Edith,Ibrahim,edith.ibrahim52491@students.ac.ke
52492,Beatrice,Njuguna,beatrice.njuguna52492@uni.ac.ke
52493,Noah,Mumo,noah.mumo52493@uni.ac.ke
52494,Harriet,Yusuf,harriet.yusuf52494@students.ac.ke
52495,Bernard,Ruto,bernard.ruto52495@academy.ac.ke
52496,Joseph,Kasyoka,joseph.kasyoka52496@students.ac.ke
52497,Betty,Lagat,betty.lagat52497@students.ac.ke
52498,Dorothy,Kinyua,dorothy.kinyua52498@college.ac.ke
52499,Beatrice,Wanjiku,beatrice.wanjiku52499@students.ac.ke
52500,Irene,Achieng,irene.achieng52500@uni.ac.ke
52501,Mary,Ochieng,mary.ochieng52501@school.ac.ke
52502,Paul,Musa,paul.musa52502@students.ac.ke
52503,John,Achieng,john.achieng52503@academy.ac.ke
52504,Samuel,Maina,samuel.maina52504@academy.ac.ke
52505,Isaac,Mwenda,isaac.mwenda52505@academy.ac.ke
52506,Douglas,Maina,douglas.maina52506@college.ac.ke
52507,Joseph,Njoki,joseph.njoki52507@academy.ac.ke
52508,Isaac,Mutua,isaac.mutua52508@students.ac.ke
52509,Harriet,Bett,harriet.bett52509@school.ac.ke
52510,Victor,Waweru,victor.waweru52510@school.ac.ke
52511,Harold,Ruto,harold.ruto52511@school.ac.ke
52512,John,Juma,john.juma52512@academy.ac.ke
52513,Moses,Mutai,moses.mutai52513@school.ac.ke
52514,Julian,Farah,julian.farah52514@students.ac.ke
52515,Faith,Mbatha,faith.mbatha52515@students.ac.ke
52516,Raymond,Ruto,raymond.ruto52516@college.ac.ke
52517,Gladys,Rotich,gladys.rotich52517@students.ac.ke
52518,Robert,Kamau,robert.kamau52518@school.ac.ke
52519,Jacob,Ruto,jacob.ruto52519@school.ac.ke
52520,Naomi,Nduku,naomi.nduku52520@school.ac.ke
52521,Janet,Nduku,janet.nduku52521@school.ac.ke
52522,George,Kariuki,george.kariuki52522@academy.ac.ke
52523,Moses,Achieng,moses.achieng52523@school.ac.ke
52524,Thomas,Mwangi,thomas.mwangi52524@students.ac.ke
52525,Dennis,Kimani,dennis.kimani52525@academy.ac.ke
52526,Hannah,Ngetich,hannah.ngetich52526@school.ac.ke
52527,Victor,Farah,victor.farah52527@uni.ac.ke
52528,Florence,Kinyua,florence.kinyua52528@college.ac.ke
52529,Ivan,Kiprotich,ivan.kiprotich52529@school.ac.ke
52530,James,Adhiambo,james.adhiambo52530@college.ac.ke
52531,Janet,Mutisya,janet.mutisya52531@uni.ac.ke
52532,Lewis,Kyalo,lewis.kyalo52532@students.ac.ke
52533,Henry,Mumo,henry.mumo52533@college.ac.ke
52534,Edwin,Koech,edwin.koech52534@academy.ac.ke
52535,Brian,Gichuki,brian.gichuki52535@school.ac.ke
52536,Lewis,Gitonga,lewis.gitonga52536@students.ac.ke
52537,Edith,Mbatha,edith.mbatha52537@uni.ac.ke
52538,Paul,Maina,paul.maina52538@school.ac.ke
52539,Esther,Njoroge,esther.njoroge52539@uni.ac.ke
52540,Douglas,Omar,douglas.omar52540@school.ac.ke
52541,Brian,Waweru,brian.waweru52541@uni.ac.ke
52542,Dennis,Khalid,dennis.khalid52542@college.ac.ke
52543,Joy,Maina,joy.maina52543@college.ac.ke
52544,Noah,Hassan,noah.hassan52544@students.ac.ke
52545,John,Kariuki,john.kariuki52545@school.ac.ke
52546,Helen,Ngetich,helen.ngetich52546@school.ac.ke
52547,Moses,Okello,moses.okello52547@academy.ac.ke
52548,Daniel,Akumu,daniel.akumu52548@college.ac.ke
52549,Philip,Mutai,philip.mutai52549@uni.ac.ke
52550,Samuel,Wanjiku,samuel.wanjiku52550@students.ac.ke
52551,Thomas,Lagat,thomas.lagat52551@academy.ac.ke
52552,Irene,Kinyua,irene.kinyua52552@students.ac.ke
52553,Diana,Ibrahim,diana.ibrahim52553@college.ac.ke
52554,Michael,Onyango,michael.onyango52554@academy.ac.ke
52555,Brian,Chebet,brian.chebet52555@academy.ac.ke
52556,Alice,Mwenda,alice.mwenda52556@academy.ac.ke
52557,Ivan,Maina,ivan.maina52557@school.ac.ke
52558,Henry,Ochieng,henry.ochieng52558@academy.ac.ke
52559,Joseph,Okello,joseph.okello52559@school.ac.ke
52560,George,Owino,george.owino52560@college.ac.ke
52561,Faith,Akumu,faith.akumu52561@school.ac.ke
52562,Samuel,Kariuki,samuel.kariuki52562@college.ac.ke
52563,Dennis,Gichuki,dennis.gichuki52563@students.ac.ke
52564,Henry,Wanjiku,henry.wanjiku52564@college.ac.ke
52565,Harold,Kyalo,harold.kyalo52565@school.ac.ke
52566,Moses,Mbatha,moses.mbatha52566@college.ac.ke
52567,Edith,Mwangi,edith.mwangi52567@uni.ac.ke
52568,Agnes,Akumu,agnes.akumu52568@college.ac.ke
52569,Hannah,Lagat,hannah.lagat52569@school.ac.ke
52570,David,Lagat,david.lagat52570@college.ac.ke
52571,Eric,Koech,eric.koech52571@school.ac.ke
52572,Raymond,Farah,raymond.farah52572@students.ac.ke
52573,Dorothy,Maina,dorothy.maina52573@school.ac.ke
52574,Esther,Omondi,esther.omondi52574@uni.ac.ke
52575,Julian,Nduku,julian.nduku52575@school.ac.ke
52576,Brian,Otieno,brian.otieno52576@academy.ac.ke
52577,Gordon,Omondi,gordon.omondi52577@students.ac.ke
52578,Ivan,Koech,ivan.koech52578@uni.ac.ke
52579,Hope,Lagat,hope.lagat52579@uni.ac.ke
52580,Naomi,Gitonga,naomi.gitonga52580@college.ac.ke
52581,John,Musyoka,john.musyoka52581@academy.ac.ke
52582,Hope,Mwenda,hope.mwenda52582@uni.ac.ke
52583,Douglas,Adhiambo,douglas.adhiambo52583@school.ac.ke
52584,Edith,Mumo,edith.mumo52584@students.ac.ke
52585,Naomi,Mwenda,naomi.mwenda52585@college.ac.ke
52586,Gloria,Njoroge,gloria.njoroge52586@uni.ac.ke
52587,Jacob,Wairimu,jacob.wairimu52587@students.ac.ke
52588,Kenneth,Ngetich,kenneth.ngetich52588@college.ac.ke
52589,Dorothy,Ndegwa,dorothy.ndegwa52589@academy.ac.ke
52590,Irene,Onyango,irene.onyango52590@school.ac.ke
52591,James,Kiptoo,james.kiptoo52591@students.ac.ke
52592,Mary,Juma,mary.juma52592@school.ac.ke
52593,Eric,Koech,eric.koech52593@uni.ac.ke
52594,Gloria,Gitau,gloria.gitau52594@college.ac.ke
52595,Hannah,Farah,hannah.farah52595@college.ac.ke
52596,Catherine,Wanjiku,catherine.wanjiku52596@school.ac.ke
52597,Irene,Mutua,irene.mutua52597@school.ac.ke
52598,Grace,Yusuf,grace.yusuf52598@students.ac.ke
52599,Catherine,Mutisya,catherine.mutisya52599@school.ac.ke
52600,Francis,Awuor,francis.awuor52600@students.ac.ke
52601,Naomi,Koech,naomi.koech52601@school.ac.ke
52602,Francis,Wairimu,francis.wairimu52602@school.ac.ke
52603,Kenneth,Farah,kenneth.farah52603@students.ac.ke
52604,Jacob,Rotich,jacob.rotich52604@students.ac.ke
52605,Irene,Gitau,irene.gitau52605@academy.ac.ke
52606,Julian,Abdi,julian.abdi52606@college.ac.ke
52607,Francis,Wanjiku,francis.wanjiku52607@school.ac.ke
52608,Naomi,Kariuki,naomi.kariuki52608@school.ac.ke
52609,Hope,Kariuki,hope.kariuki52609@college.ac.ke
52610,Adrian,Nzomo,adrian.nzomo52610@academy.ac.ke
52611,Esther,Kimani,esther.kimani52611@students.ac.ke
52612,Robert,Rotich,robert.rotich52612@uni.ac.ke
52613,Harriet,Khalid,harriet.khalid52613@students.ac.ke
52614,Catherine,Mbatha,catherine.mbatha52614@school.ac.ke
52615,Lydia,Nduku,lydia.nduku52615@academy.ac.ke
52616,Irene,Nzomo,irene.nzomo52616@uni.ac.ke
52617,Janet,Kiptoo,janet.kiptoo52617@school.ac.ke
52618,Edwin,Mbatha,edwin.mbatha52618@academy.ac.ke
52619,Thomas,Kimani,thomas.kimani52619@uni.ac.ke
52620,Douglas,Rotich,douglas.rotich52620@college.ac.ke
52621,Esther,Ahmed,esther.ahmed52621@college.ac.ke
52622,Ivan,Ngetich,ivan.ngetich52622@students.ac.ke
